0<= x < 30; y_0 = 63.0 + 0.6x; interpolation 
3480<= x < 3510; y_116 = 1824.0 + -0.5x; interpolation 
3510<= x < 3540; y_117 = -1569.0 + 0.4666666666666667x; interpolation 
3540<= x < 3570; y_118 = 319.0 + -0.06666666666666667x; interpolation 
3570<= x < 3600; y_119 = -157.0 + 0.06666666666666667x; interpolation 
3600<= x < 3630; y_120 = 323.0 + -0.06666666666666667x; interpolation 
3630<= x < 3660; y_121 = -403.0 + 0.13333333333333333x; interpolation 
3660<= x < 3690; y_122 = 695.0 + -0.16666666666666666x; interpolation 
3690<= x < 3720; y_123 = -412.0 + 0.13333333333333333x; interpolation 
3720<= x < 3750; y_124 = 332.0 + -0.06666666666666667x; interpolation 
3750<= x < 3780; y_125 = 1957.0 + -0.5x; interpolation 
3780<= x < 3810; y_126 = -2075.0 + 0.5666666666666667x; interpolation 
3810<= x < 3840; y_127 = 211.0 + -0.03333333333333333x; interpolation 
3840<= x < 3870; y_128 = 339.0 + -0.06666666666666667x; interpolation 
3870<= x < 3900; y_129 = 2016.0 + -0.5x; interpolation 
3900<= x < 3930; y_130 = -324.0 + 0.1x; interpolation 
3930<= x < 3960; y_131 = -1765.0 + 0.4666666666666667x; interpolation 
3960<= x < 3990; y_132 = 347.0 + -0.06666666666666667x; interpolation 
3990<= x < 4020; y_133 = 2076.0 + -0.5x; interpolation 
4020<= x < 4050; y_134 = -202.0 + 0.06666666666666667x; interpolation 
4050<= x < 4080; y_135 = -1822.0 + 0.4666666666666667x; interpolation 
4080<= x < 4110; y_136 = 354.0 + -0.06666666666666667x; interpolation 
4110<= x < 4140; y_137 = 1861.0 + -0.43333333333333335x; interpolation 
4140<= x < 4170; y_138 = -2141.0 + 0.5333333333333333x; interpolation 
4170<= x < 4200; y_139 = 83.0 + 0.0x; interpolation 
4200<= x < 4230; y_140 = 2463.0 + -0.5666666666666667x; interpolation 
4230<= x < 4260; y_141 = -2331.0 + 0.5666666666666667x; interpolation 
4260<= x < 4290; y_142 = 225.0 + -0.03333333333333333x; interpolation 
4290<= x < 4320; y_143 = 2370.0 + -0.5333333333333333x; interpolation 
4320<= x < 4350; y_144 = -366.0 + 0.1x; interpolation 
4350<= x < 4380; y_145 = -1961.0 + 0.4666666666666667x; interpolation 
4380<= x < 4410; y_146 = 2711.0 + -0.6x; interpolation 
4410<= x < 4440; y_147 = 5651.0 + -1.2666666666666666x; interpolation 
4440<= x < 4470; y_148 = -5893.0 + 1.3333333333333333x; interpolation 
4470<= x < 4500; y_149 = 216.0 + -0.03333333333333333x; interpolation 
4500<= x < 4530; y_150 = -2034.0 + 0.4666666666666667x; interpolation 
4530<= x < 4560; y_151 = -222.0 + 0.06666666666666667x; interpolation 
4560<= x < 4590; y_152 = 538.0 + -0.1x; interpolation 
4590<= x < 4620; y_153 = -533.0 + 0.13333333333333333x; interpolation 
4620<= x < 4650; y_154 = 699.0 + -0.13333333333333333x; interpolation 
4650<= x < 4680; y_155 = -696.0 + 0.16666666666666666x; interpolation 
4680<= x < 4710; y_156 = 864.0 + -0.16666666666666666x; interpolation 
4710<= x < 4740; y_157 = -863.0 + 0.2x; interpolation 
4740<= x < 4770; y_158 = 401.0 + -0.06666666666666667x; interpolation 
4770<= x < 4800; y_159 = 3422.0 + -0.7x; interpolation 
4800<= x < 4830; y_160 = -3298.0 + 0.7x; interpolation 
4830<= x < 4860; y_161 = 2820.0 + -0.5666666666666667x; interpolation 
4860<= x < 4890; y_162 = -2688.0 + 0.5666666666666667x; interpolation 
4890<= x < 4920; y_163 = 2528.0 + -0.5x; interpolation 
4920<= x < 4950; y_164 = -2392.0 + 0.5x; interpolation 
4950<= x < 4980; y_165 = 2558.0 + -0.5x; interpolation 
4980<= x < 5010; y_166 = -430.0 + 0.1x; interpolation 
5010<= x < 5040; y_167 = -1432.0 + 0.3x; interpolation 
5040<= x < 5070; y_168 = 1424.0 + -0.26666666666666666x; interpolation 
5070<= x < 5100; y_169 = -1449.0 + 0.3x; interpolation 
5100<= x < 5130; y_170 = 761.0 + -0.13333333333333333x; interpolation 
5130<= x < 5160; y_171 = 1787.0 + -0.3333333333333333x; interpolation 
5160<= x < 5190; y_172 = -2341.0 + 0.4666666666666667x; interpolation 
5190<= x < 5220; y_173 = 2503.0 + -0.4666666666666667x; interpolation 
5220<= x < 5250; y_174 = 937.0 + -0.16666666666666666x; interpolation 
5250<= x < 5280; y_175 = -988.0 + 0.2x; interpolation 
5280<= x < 5310; y_176 = -636.0 + 0.13333333333333333x; interpolation 
5310<= x < 5340; y_177 = -1874.9999999999998 + 0.36666666666666664x; interpolation 
5340<= x < 5370; y_178 = 1863.0 + -0.3333333333333333x; interpolation 
5370<= x < 5400; y_179 = -1717.0 + 0.3333333333333333x; interpolation 
5400<= x < 5430; y_180 = 2063.0 + -0.36666666666666664x; interpolation 
5430<= x < 5460; y_181 = -1195.0 + 0.23333333333333334x; interpolation 
5460<= x < 5490; y_182 = 807.0 + -0.13333333333333333x; interpolation 
5490<= x < 5520; y_183 = 1722.0 + -0.3x; interpolation 
5520<= x < 5550; y_184 = -3062.0 + 0.5666666666666667x; interpolation 
5550<= x < 5580; y_185 = 2858.0 + -0.5x; interpolation 
5580<= x < 5610; y_186 = -2722.0 + 0.5x; interpolation 
5610<= x < 5640; y_187 = 3449.0 + -0.6x; interpolation 
5640<= x < 5670; y_188 = -3319.0 + 0.6x; interpolation 
5670<= x < 5700; y_189 = 272.0 + -0.03333333333333333x; interpolation 
5700<= x < 5730; y_190 = 3312.0 + -0.5666666666666667x; interpolation 
5730<= x < 5760; y_191 = -3564.0 + 0.6333333333333333x; interpolation 
5760<= x < 5790; y_192 = 3732.0 + -0.6333333333333333x; interpolation 
5790<= x < 5820; y_193 = -3409.0 + 0.6x; interpolation 
5820<= x < 5850; y_194 = 3381.0 + -0.5666666666666667x; interpolation 
5850<= x < 5880; y_195 = -3444.0 + 0.6x; interpolation 
5880<= x < 5910; y_196 = 3612.0 + -0.6x; interpolation 
5910<= x < 5940; y_197 = -2298.0 + 0.4x; interpolation 
5940<= x < 5970; y_198 = -1110.0 + 0.2x; interpolation 
5970<= x < 6000; y_199 = 681.0 + -0.1x; interpolation 
6000<= x < 6030; y_200 = 3081.0 + -0.5x; interpolation 
6030<= x < 6060; y_201 = -3552.0 + 0.6x; interpolation 
6060<= x < 6090; y_202 = 3720.0 + -0.6x; interpolation 
6090<= x < 6120; y_203 = -3385.0 + 0.5666666666666667x; interpolation 
6120<= x < 6150; y_204 = 83.0 + 0.0x; interpolation 
6150<= x < 6180; y_205 = 493.0 + -0.06666666666666667x; interpolation 
6180<= x < 6210; y_206 = -537.0 + 0.1x; interpolation 
6210<= x < 6240; y_207 = 3810.0 + -0.6x; interpolation 
6240<= x < 6270; y_208 = -3470.0 + 0.5666666666666667x; interpolation 
6270<= x < 6300; y_209 = 3427.0 + -0.5333333333333333x; interpolation 
6300<= x < 6330; y_210 = -3293.0 + 0.5333333333333333x; interpolation 
6330<= x < 6360; y_211 = 3459.0 + -0.5333333333333333x; interpolation 
6360<= x < 6390; y_212 = -3113.0 + 0.5x; interpolation 
6390<= x < 6420; y_213 = -557.0 + 0.1x; interpolation 
6420<= x < 6450; y_214 = 513.0 + -0.06666666666666667x; interpolation 
6450<= x < 6480; y_215 = -132.0 + 0.03333333333333333x; interpolation 
6480<= x < 6510; y_216 = 3972.0 + -0.6x; interpolation 
6510<= x < 6540; y_217 = -3840.0 + 0.6x; interpolation 
6540<= x < 6570; y_218 = 4444.0 + -0.6666666666666666x; interpolation 
6570<= x < 6600; y_219 = -4316.0 + 0.6666666666666666x; interpolation 
6600<= x < 6630; y_220 = 4044.0 + -0.6x; interpolation 
6630<= x < 6660; y_221 = -376.0 + 0.06666666666666667x; interpolation 
6660<= x < 6690; y_222 = -3262.0 + 0.5x; interpolation 
6690<= x < 6720; y_223 = 529.0 + -0.06666666666666667x; interpolation 
6720<= x < 6750; y_224 = 3665.0 + -0.5333333333333333x; interpolation 
6750<= x < 6780; y_225 = -160.0 + 0.03333333333333333x; interpolation 
6780<= x < 6810; y_226 = 7750.0 + -1.1333333333333333x; interpolation 
6810<= x < 6840; y_227 = 259.0 + -0.03333333333333333x; interpolation 
6840<= x < 6870; y_228 = -11369.0 + 1.6666666666666667x; interpolation 
6870<= x < 6900; y_229 = 539.0 + -0.06666666666666667x; interpolation 
6900<= x < 6930; y_230 = -841.0 + 0.13333333333333333x; interpolation 
6930<= x < 6960; y_231 = 776.0 + -0.1x; interpolation 
6960<= x < 6990; y_232 = 80.0 + 0.0x; interpolation 
6990<= x < 7020; y_233 = 313.0 + -0.03333333333333333x; interpolation 
7020<= x < 7050; y_234 = 1483.0 + -0.2x; interpolation 
7050<= x < 7080; y_235 = -1572.0 + 0.23333333333333334x; interpolation 
7080<= x < 7110; y_236 = -628.0 + 0.1x; interpolation 
7110<= x < 7140; y_237 = 1268.0 + -0.16666666666666666x; interpolation 
7140<= x < 7170; y_238 = -1112.0 + 0.16666666666666666x; interpolation 
7170<= x < 7200; y_239 = 561.0 + -0.06666666666666667x; interpolation 
7200<= x < 7230; y_240 = -639.0 + 0.1x; interpolation 
7230<= x < 7260; y_241 = 84.0 + 0.0x; interpolation 
7260<= x < 7290; y_242 = 4440.0 + -0.6x; interpolation 
7290<= x < 7320; y_243 = -4308.0 + 0.6x; interpolation 
7320<= x < 7350; y_244 = 4720.0 + -0.6333333333333333x; interpolation 
7350<= x < 7380; y_245 = -180.0 + 0.03333333333333333x; interpolation 
7380<= x < 7410; y_246 = -4362.0 + 0.6x; interpolation 
7410<= x < 7440; y_247 = 4283.0 + -0.5666666666666667x; interpolation 
7440<= x < 7470; y_248 = -4149.0 + 0.5666666666666667x; interpolation 
7470<= x < 7500; y_249 = 333.0 + -0.03333333333333333x; interpolation 
7500<= x < 7530; y_250 = 1083.0 + -0.13333333333333333x; interpolation 
7530<= x < 7560; y_251 = -172.0 + 0.03333333333333333x; interpolation 
7560<= x < 7590; y_252 = 3608.0 + -0.4666666666666667x; interpolation 
7590<= x < 7620; y_253 = -187.0 + 0.03333333333333333x; interpolation 
7620<= x < 7650; y_254 = -4251.0 + 0.5666666666666667x; interpolation 
7650<= x < 7680; y_255 = 849.0 + -0.1x; interpolation 
7680<= x < 7710; y_256 = -687.0 + 0.1x; interpolation 
7710<= x < 7740; y_257 = 598.0 + -0.06666666666666667x; interpolation 
7740<= x < 7770; y_258 = 4468.0 + -0.5666666666666667x; interpolation 
7770<= x < 7800; y_259 = -712.0 + 0.1x; interpolation 
7800<= x < 7830; y_260 = -3572.0 + 0.4666666666666667x; interpolation 
7830<= x < 7860; y_261 = 3475.0 + -0.43333333333333335x; interpolation 
7860<= x < 7890; y_262 = -3861.0 + 0.5x; interpolation 
7890<= x < 7920; y_263 = 84.0 + 0.0x; interpolation 
7920<= x < 7950; y_264 = 84.0 + 0.0x; interpolation 
7950<= x < 7980; y_265 = 349.0 + -0.03333333333333333x; interpolation 
7980<= x < 8010; y_266 = 4605.0 + -0.5666666666666667x; interpolation 
8010<= x < 8040; y_267 = -4473.0 + 0.5666666666666667x; interpolation 
8040<= x < 8070; y_268 = 4639.0 + -0.5666666666666667x; interpolation 
8070<= x < 8100; y_269 = -3700.0 + 0.4666666666666667x; interpolation 
8100<= x < 8130; y_270 = 3320.0 + -0.4x; interpolation 
8130<= x < 8160; y_271 = -203.0 + 0.03333333333333333x; interpolation 
8160<= x < 8190; y_272 = 885.0 + -0.1x; interpolation 
8190<= x < 8220; y_273 = -4848.0 + 0.6x; interpolation 
8220<= x < 8250; y_274 = 84.0 + 0.0x; interpolation 
8250<= x < 8280; y_275 = 4209.0 + -0.5x; interpolation 
8280<= x < 8310; y_276 = -3519.0 + 0.43333333333333335x; interpolation 
8310<= x < 8340; y_277 = 3683.0 + -0.43333333333333335x; interpolation 
8340<= x < 8370; y_278 = -3823.0 + 0.4666666666666667x; interpolation 
8370<= x < 8400; y_279 = 1757.0 + -0.2x; interpolation 
8400<= x < 8430; y_280 = 3157.0 + -0.36666666666666664x; interpolation 
8430<= x < 8460; y_281 = -4149.0 + 0.5x; interpolation 
8460<= x < 8490; y_282 = 363.0 + -0.03333333333333333x; interpolation 
8490<= x < 8520; y_283 = 6589.0 + -0.7666666666666667x; interpolation 
8520<= x < 8550; y_284 = -2783.0 + 0.3333333333333333x; interpolation 
8550<= x < 8580; y_285 = -4778.0 + 0.5666666666666667x; interpolation 
8580<= x < 8610; y_286 = 5232.0 + -0.6x; interpolation 
8610<= x < 8640; y_287 = -5100.0 + 0.6x; interpolation 
8640<= x < 8670; y_288 = 3828.0 + -0.43333333333333335x; interpolation 
8670<= x < 8700; y_289 = -3975.0 + 0.4666666666666667x; interpolation 
8700<= x < 8730; y_290 = 5885.0 + -0.6666666666666666x; interpolation 
8730<= x < 8760; y_291 = -4882.0 + 0.5666666666666667x; interpolation 
8760<= x < 8790; y_292 = 4462.0 + -0.5x; interpolation 
8790<= x < 8820; y_293 = -519.0 + 0.06666666666666667x; interpolation 
8820<= x < 8850; y_294 = -4341.0 + 0.5x; interpolation 
8850<= x < 8880; y_295 = 969.0 + -0.1x; interpolation 
8880<= x < 8910; y_296 = -1103.0 + 0.13333333333333333x; interpolation 
8910<= x < 8940; y_297 = 976.0 + -0.1x; interpolation 
8940<= x < 8970; y_298 = 678.0 + -0.06666666666666667x; interpolation 
8970<= x < 9000; y_299 = 4266.0 + -0.4666666666666667x; interpolation 
9000<= x < 9030; y_300 = -534.0 + 0.06666666666666667x; interpolation 
9030<= x < 9060; y_301 = -4146.0 + 0.4666666666666667x; interpolation 
9060<= x < 9090; y_302 = 4008.0 + -0.43333333333333335x; interpolation 
9090<= x < 9120; y_303 = -3870.0 + 0.43333333333333335x; interpolation 
9120<= x < 9150; y_304 = 3425.9999999999995 + -0.36666666666666664x; interpolation 
9150<= x < 9180; y_305 = 2816.0 + -0.3x; interpolation 
9180<= x < 9210; y_306 = 7712.0 + -0.8333333333333334x; interpolation 
9210<= x < 9240; y_307 = 2493.0 + -0.26666666666666666x; interpolation 
9240<= x < 9270; y_308 = -12291.0 + 1.3333333333333333x; interpolation 
9270<= x < 9300; y_309 = -3329.9999999999995 + 0.36666666666666664x; interpolation 
9300<= x < 9330; y_310 = 2870.0 + -0.3x; interpolation 
9330<= x < 9360; y_311 = -2417.0 + 0.26666666666666666x; interpolation 
9360<= x < 9390; y_312 = 2575.0 + -0.26666666666666666x; interpolation 
9390<= x < 9420; y_313 = -3685.0 + 0.4x; interpolation 
9420<= x < 9450; y_314 = 1653.0 + -0.16666666666666666x; interpolation 
9450<= x < 9480; y_315 = -1497.0 + 0.16666666666666666x; interpolation 
9480<= x < 9510; y_316 = 1663.0 + -0.16666666666666666x; interpolation 
9510<= x < 9540; y_317 = 3564.9999999999995 + -0.36666666666666664x; interpolation 
9540<= x < 9570; y_318 = -1205.0 + 0.13333333333333333x; interpolation 
9570<= x < 9600; y_319 = -3119.0 + 0.3333333333333333x; interpolation 
9600<= x < 9630; y_320 = 1041.0 + -0.1x; interpolation 
9630<= x < 9660; y_321 = -1848.0 + 0.2x; interpolation 
9660<= x < 9690; y_322 = 2016.0 + -0.2x; interpolation 
9690<= x < 9720; y_323 = 3954.0 + -0.4x; interpolation 
9720<= x < 9750; y_324 = -4470.0 + 0.4666666666666667x; interpolation 
9750<= x < 9780; y_325 = 3980.0 + -0.4x; interpolation 
9780<= x < 9810; y_326 = -4822.0 + 0.5x; interpolation 
9810<= x < 9840; y_327 = 3353.0 + -0.3333333333333333x; interpolation 
9840<= x < 9870; y_328 = 73.0 + 0.0x; interpolation 
9870<= x < 9900; y_329 = -2559.0 + 0.26666666666666666x; interpolation 
9900<= x < 9930; y_330 = 1401.0 + -0.13333333333333333x; interpolation 
9930<= x < 9960; y_331 = -1247.0 + 0.13333333333333333x; interpolation 
9960<= x < 9990; y_332 = -1579.0 + 0.16666666666666666x; interpolation 
9990<= x < 10020; y_333 = 1085.0 + -0.1x; interpolation 
10020<= x < 10050; y_334 = 5761.0 + -0.5666666666666667x; interpolation 
10050<= x < 10080; y_335 = -5629.0 + 0.5666666666666667x; interpolation 
10080<= x < 10110; y_336 = 6131.0 + -0.6x; interpolation 
10110<= x < 10140; y_337 = -609.0 + 0.06666666666666667x; interpolation 
10140<= x < 10170; y_338 = -5341.0 + 0.5333333333333333x; interpolation 
10170<= x < 10200; y_339 = 5168.0 + -0.5x; interpolation 
10200<= x < 10230; y_340 = -5032.0 + 0.5x; interpolation 
10230<= x < 10260; y_341 = 5198.0 + -0.5x; interpolation 
10260<= x < 10290; y_342 = -4720.0 + 0.4666666666666667x; interpolation 
10290<= x < 10320; y_343 = -261.0 + 0.03333333333333333x; interpolation 
10320<= x < 10350; y_344 = 771.0 + -0.06666666666666667x; interpolation 
10350<= x < 10380; y_345 = 4566.0 + -0.43333333333333335x; interpolation 
10380<= x < 10410; y_346 = -4776.0 + 0.4666666666666667x; interpolation 
10410<= x < 10440; y_347 = 5287.0 + -0.5x; interpolation 
10440<= x < 10470; y_348 = -4805.0 + 0.4666666666666667x; interpolation 
10470<= x < 10500; y_349 = 5665.0 + -0.5333333333333333x; interpolation 
10500<= x < 10530; y_350 = -6235.0 + 0.6x; interpolation 
10530<= x < 10560; y_351 = 434.0 + -0.03333333333333333x; interpolation 
10560<= x < 10590; y_352 = -270.0 + 0.03333333333333333x; interpolation 
10590<= x < 10620; y_353 = 436.0 + -0.03333333333333333x; interpolation 
10620<= x < 10650; y_354 = -626.0 + 0.06666666666666667x; interpolation 
10650<= x < 10680; y_355 = 1149.0 + -0.1x; interpolation 
10680<= x < 10710; y_356 = 5777.0 + -0.5333333333333333x; interpolation 
10710<= x < 10740; y_357 = -6004.0 + 0.5666666666666667x; interpolation 
10740<= x < 10770; y_358 = 5452.0 + -0.5x; interpolation 
10770<= x < 10800; y_359 = -6395.0 + 0.6x; interpolation 
10800<= x < 10830; y_360 = 6925.0 + -0.6333333333333333x; interpolation 
10830<= x < 10860; y_361 = -295.0 + 0.03333333333333333x; interpolation 
10860<= x < 10890; y_362 = -5725.0 + 0.5333333333333333x; interpolation 
10890<= x < 10920; y_363 = 1535.0 + -0.13333333333333333x; interpolation 
10920<= x < 10950; y_364 = -1377.0 + 0.13333333333333333x; interpolation 
10950<= x < 10980; y_365 = 813.0 + -0.06666666666666667x; interpolation 
10980<= x < 11010; y_366 = -1017.0 + 0.1x; interpolation 
11010<= x < 11040; y_367 = 6690.0 + -0.6x; interpolation 
11040<= x < 11070; y_368 = -6558.0 + 0.6x; interpolation 
11070<= x < 11100; y_369 = 6726.0 + -0.6x; interpolation 
11100<= x < 11130; y_370 = -5854.0 + 0.5333333333333333x; interpolation 
11130<= x < 11160; y_371 = 5647.0 + -0.5x; interpolation 
11160<= x < 11190; y_372 = -305.0 + 0.03333333333333333x; interpolation 
11190<= x < 11220; y_373 = -5154.0 + 0.4666666666666667x; interpolation 
11220<= x < 11250; y_374 = 6066.0 + -0.5333333333333333x; interpolation 
11250<= x < 11280; y_375 = -6309.0 + 0.5666666666666667x; interpolation 
11280<= x < 11310; y_376 = 5723.0 + -0.5x; interpolation 
11310<= x < 11340; y_377 = -5964.0 + 0.5333333333333333x; interpolation 
11340<= x < 11370; y_378 = 6510.0 + -0.5666666666666667x; interpolation 
11370<= x < 11400; y_379 = -4860.0 + 0.43333333333333335x; interpolation 
11400<= x < 11430; y_380 = 460.0 + -0.03333333333333333x; interpolation 
